strategy_id,strategy_code,strategy,description,transformation_specification,baseline_strategy_id
6146,TORNADO:TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM,Add TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM to Strategy TX:BASE,,TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM,0.0
6147,TORNADO:TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WEM,Add TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WEM to Strategy TX:BASE,,TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WEM,0.0
6148,TORNADO:TX:WASO:INC_ENERGY_FROM_INCINERATION,Add TX:WASO:INC_ENERGY_FROM_INCINERATION to Strategy TX:BASE,,TX:WASO:INC_ENERGY_FROM_INCINERATION,0.0
6149,TORNADO:TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM,Add TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM to Strategy TX:BASE,,TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM,0.0
6150,TORNADO:TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WEM,Add TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WEM to Strategy TX:BASE,,TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WEM,0.0
6151,TORNADO:TX:WASO:INC_LANDFILLING,Add TX:WASO:INC_LANDFILLING to Strategy TX:BASE,,TX:WASO:INC_LANDFILLING,0.0
6152,TORNADO:TX:WASO:INC_LANDFILLING_STRATEGY_WAM,Add TX:WASO:INC_LANDFILLING_STRATEGY_WAM to Strategy TX:BASE,,TX:WASO:INC_LANDFILLING_STRATEGY_WAM,0.0
6153,TORNADO:TX:WASO:INC_LANDFILLING_STRATEGY_WEM,Add TX:WASO:INC_LANDFILLING_STRATEGY_WEM to Strategy TX:BASE,,TX:WASO:INC_LANDFILLING_STRATEGY_WEM,0.0
6154,TORNADO:TX:WASO:INC_RECYCLING,Add TX:WASO:INC_RECYCLING to Strategy TX:BASE,,TX:WASO:INC_RECYCLING,0.0
6155,TORNADO:TX:WASO:INC_RECYCLING_STRATEGY_BAU,Add TX:WASO:INC_RECYCLING_STRATEGY_BAU to Strategy TX:BASE,,TX:WASO:INC_RECYCLING_STRATEGY_BAU,0.0
6156,TORNADO:TX:WASO:INC_RECYCLING_STRATEGY_WAM,Add TX:WASO:INC_RECYCLING_STRATEGY_WAM to Strategy TX:BASE,,TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6157,TORNADO:TX:WASO:INC_RECYCLING_STRATEGY_WEM,Add TX:WASO:INC_RECYCLING_STRATEGY_WEM to Strategy TX:BASE,,TX:WASO:INC_RECYCLING_STRATEGY_WEM,0.0
6159,WHIRLPOOL:TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM,Remove TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM from WAM,,TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6160,WHIRLPOOL:TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM,Remove TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6161,WHIRLPOOL:TX:ENTC:DEC_LOSSES_STRATEGY_WAM,Remove TX:ENTC:DEC_LOSSES_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6162,WHIRLPOOL:TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM,Remove TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6163,WHIRLPOOL:TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM,Remove TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6164,WHIRLPOOL:TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM,Remove TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
6165,WHIRLPOOL:TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM,Remove TX:INEN:INC_EFFICIENCY_PRODUCTION_STRATEGY_WAM from WAM,,TX:AGRC:DEC_LOSSES_SUPPLY_CHAIN_STRATEGY_WAM|TX:AGRC:INC_CONSERVATION_AGRICULTURE_STRATEGY_WAM|TX:ENTC:DEC_LOSSES_STRATEGY_WAM|TX:ENTC:TARGET_CLEAN_HYDROGEN_STRATEGY_WAM|TX:ENTC:TARGET_RENEWABLE_ELEC_STRATEGY_WAM|TX:INEN:INC_EFFICIENCY_ENERGY_STRATEGY_WAM|TX:IPPU:DEC_CLINKER_STRATEGY_WAM|TX:IPPU:DEC_HFCS_STRATEGY_WAM|TX:IPPU:DEC_N2O_STRATEGY_WAM|TX:IPPU:DEC_OTHER_FCS_STRATEGY_WAM|TX:IPPU:DEC_PFCS_STRATEGY_WAM|TX:LNDU:DEC_SOC_LOSS_PASTURES_STRATEGY_WAM|TX:LNDU:INC_REFORESTATION_STRATEGY_WAM|TX:LNDU:INC_SILVOPASTURE_STRATEGY_WAM|TX:LSMM:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_CATTLE_PIGS_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_OTHER_STRATEGY_WAM|TX:LSMM:INC_MANAGEMENT_POULTRY_STRATEGY_WAM|TX:LVST:DEC_ENTERIC_FERMENTATION_STRATEGY_WAM|TX:PFLO:INC_IND_CCS_STRATEGY_WAM|TX:SCOE:DEC_DEMAND_HEAT_STRATEGY_WAM|TX:SCOE:INC_EFFICIENCY_APPLIANCE_STRATEGY_WAM|TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_WAM|TX:SOIL:DEC_N_APPLIED_STRATEGY_WAM|TX:TRDE:DEC_DEMAND_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_WAM|TX:TRNS:INC_OCCUPANCY_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_LIGHT_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MARITIME_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_MEDIUM_DUTY_STRATEGY_WAM|TX:TRNS:SHIFT_FUEL_RAIL_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_FREIGHT_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_PASSENGER_STRATEGY_WAM|TX:TRNS:SHIFT_MODE_REGIONAL_STRATEGY_WAM|TX:WASO:DEC_CONSUMER_FOOD_WASTE_STRATEGY_WAM|TX:WASO:INC_ANAEROBIC_AND_COMPOST_STRATEGY_WAM|TX:WASO:INC_CAPTURE_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_BIOGAS_STRATEGY_WAM|TX:WASO:INC_ENERGY_FROM_INCINERATION_STRATEGY_WAM|TX:WASO:INC_LANDFILLING_STRATEGY_WAM|TX:WASO:INC_RECYCLING_STRATEGY_WAM,0.0
